Judge
""
Hon W. Dale Houff
Hon Melvin R. Hughes Jr.
Hon James E. Hume
Hon Robert J. Humphreys
Hon Dennis Lee Hupp
Hon Jack S. Hurley Jr.
Hon Pamela E. Hutchens
Hon Christopher W. Hutton
Hon Philip J. Infantino III
Hon Michael S. Irvine
Hon Gwendolyn J. Jackson
Hon Avelina S. Jacob
Hon Birdie Hairston Jamison
Hon C. N. Jenkins Jr.
Hon Dwight D. Johnson
Hon Julian W. Johnson
Hon Patrick Reynolds Johnson
Hon Sage B. Johnson
Hon Craig D. Johnston
Hon Bonnie L. Jones
Hon George A. Jones Jr.
Hon Jerrauld C. Jones
Hon Thomas O. Jones
Hon Barbara Milano Keenan
Hon Thomas J. Kelley Jr.
Hon Patricia   Kelly
Hon D. Arthur Kelsey
Hon Lisa Bondareff Kemler
Hon Benjamin N. A. Kendrick
Hon Richard C. Kerns
Hon John C. Kilgore
Hon Colleen K. Killilea
Hon M. Frederick King
Hon Cynthia D. Kinser
Hon Larry B. Kirksey
Hon Stanley P. Klein
Hon Judith Anne Kline
Hon Lawrence L. Koontz Jr.
Hon Bruce H. Kushner
Hon Elizabeth B. Lacy
Hon James V. Lane
Hon Helen   Leiner
Hon Donald W. Lemons
Hon Louis R. Lerner
Hon Michael E. Levy
Hon R. Larry Lewis
Hon William R. Light
Hon Leslie L. Lilley
Hon Vincent A. Lilley
Hon Charles F. Lincoln
Hon William H. Logan Jr.
Hon Barry G. Logsdon
Hon Marcus H. Long Jr.
Hon R. Bruce Long
Hon R. Glennwood Lookabill
Hon C. Randall Lowe
Hon Frederick B. Lowe
Hon Victor V. Ludwig
Hon Esther Wiggins Lyles
Hon Stephen C. Mahan
Hon Thomas P. Mann
Hon Theodore J. Markow
Hon John   Marshall
Hon Everett A. Martin Jr.
Hon Joseph P. Massey
Hon Alfred O. Masters Jr.
Hon James S. Mathews
Hon Charles James Maxfield
Hon Lisa A. Mayne
Hon Burke F. McCahill
Hon Elizabeth A. McClanahan
Hon Teresa N. McCrimmon
Hon Richard J. McCue
Hon Donald P. McDonough
Hon Tammy S. McElyea
Hon Michael E. McGinty
Hon R. Michael McKenney
Hon Michael P. McWeeny
Hon David A. Melesco
Hon Kenneth R. Melvin
Hon Joseph A. Migliozzi
Hon Joseph W. Milam Jr.
Hon Burnett   Miller III
Hon LeRoy F. Millette Jr.
Hon Gary A. Mills
Hon William J. Minor Jr.
Hon John Gregory Mooney
Hon Becky J. Moore
Hon James A. Moore
Hon Michael Lee Moore
Hon William S. Moore Jr.
Hon Stacey W. Moreau
Hon Johnny E. Morrison
Hon Roger L. Morton
Hon J. Leyburn Mosby Jr.
Hon Thomas L. Murphey
Hon Mitchell I. Mutnick
Hon Ronald Lewis Napier
Hon S. Anderson Nelson
Hon William T. Newman Jr.
Hon R. Terrence Ney
Hon Lorraine   Nordlund
Hon Kenneth Wilson Nye
Hon Mary Grace O'Brien
Hon William R. O'Brien
Hon Hugh David O'Donnell
Hon Ian M. O'Flaherty
Hon Eileen Anita Olds
Hon Leslie M. Osborn
Hon Douglas B. Ottinger
Hon H. Thomas Padrick Jr.
Hon J. Larry Palmer
Hon Jeffrey W. Parker
Hon Westbrook J. Parker
Hon Albert W. Patrick III
Hon Richard C. Patterson
Hon Deborah M. Paxson
Hon Mosby Garland Perrow III
Hon David F. Peterson
Hon William G. Petty
Hon Charles E. Poston
Hon Richard Bowen Potter
Hon Cleo E. Powell
Hon Florence A. Powell
Hon Samuel T. Powell III
Hon John R. Prosser
Hon David F. Pugh
Hon Robert A. Pustilnik
Hon Michael M. Rand
Hon Deborah L. Rawls
Hon Horace A. Revercomb III
Hon Sarah A. Rice
Hon Charles L. Ricketts III
Hon Edward A. Robbins Jr.
Hon Angela Edwards Roberts
Hon Frederick G. Rockwell III
Hon Deborah S. Roe
Hon Jane Marum Roush
Hon Gregory L. Rupe
Hon Charles S. Russell
Hon Timothy K. Sanner
Hon Carson E. Saunders Jr.
Hon Gordon F. Saunders
Hon William R Savage III
Hon Janine M. Saxe
Hon David Stanford Schell
Hon Joseph M. Serkes
Hon Charles S. Sharp
Hon William W. Sharp
Hon W. Allan Sharrett
Hon Jeffrey W. Shaw
Hon Louis Allen Sherman
Hon A. Bonwill Shockley
Hon Josiah T. Showalter Jr.
Hon Charles F. Sievers
Hon Mark C. Simmons
Hon Robert L. Simpson Jr.
Hon Dennis J. Smith
Hon Randall D. Smith
Hon Robert J. Smith
Hon Steven S. Smith
Hon Beverly W. Snukals
Hon Denis F. Soden
Hon Frank W. Somerville
Hon Thomas P. Sotelo
Hon Valentine W. Southall Jr.
Hon Margaret P. Spencer
Hon Peter W. Steketee
Hon Roscoe B. Stephenson Jr.
Hon John R. Stevens
Hon L. Neil Steverson
Hon M. Lee Stilwell Jr.
Hon Walter W. Stout III
Hon Charles J. Strauss
Hon Bryant L. Sugg
Hon James R. Swanson
Hon Dean W. Sword Jr.
Hon Jacqueline F. Ward Talevi
Hon Harry T. Taliaferro III
Hon Alfreda   Talton-Harris
Hon Joseph S. Tate
Hon Joi Jeter Taylor
Hon Ramona D. Taylor
Hon Richard D. Taylor Jr.
Hon Wilford   Taylor Jr.
Hon C. Peter Tench
Hon Jonathan C. Thacher
Hon Norman A. Thomas
Hon Amy B. Tisinger
Hon Winship C. Tower
Hon Wenda K. Travers
Hon Peter L. Trible
Hon Philip   Trompeter
Hon Malfourd W. Bo Trumbo
Hon Paul A. Tucker
Hon Ashley K. Tunner
Hon Robert M. D. Turk
Hon Edward M. Turner III
Hon Glen A. Tyler
Hon James W. Updike Jr.
Hon Henry A. Vanover
Hon George D. Varoutsos
Hon Thomas L. Vaughn
Hon Robert C. Viar Jr.
Hon Gordon S. Vincent
Hon Richard S. Wallerstein Jr.
Hon Charles H. Warren
Hon Junius P. Warren
Hon Thomas V. Warren
Hon J. William   Watson Jr.
Hon Jacqueline R. Waymack
Hon Clifford R. Weckstein
Hon Janice Justina Wellington
Hon Patricia L. West
Hon John E. Wetsel Jr.
Hon David Shaw Whitacre
Hon A. Ellen White
Hon Bruce D. White
Hon Colon H. Whitehurst
Hon Susan L. Whitlock
Hon Morton V. Whitlow
Hon Bruce A. Wilcox
Hon Dale M. Wiley
Hon Gordon A. Wilkins
Hon Sharon B. Will
Hon David V. Williams
Hon David L. Williams
Hon Gino W. Williams
Hon Marcus D. Williams
Hon Stuart L. Williams Jr.
Hon William P. Williams
Hon Alotha C. Willis
Hon Gordon F. Willis
Hon Jere M.H. Willis Jr.
Hon Larry D. Willis Sr.
Hon Elizabeth S. Wills
Hon Robert B. Wilson V
Hon Thomas J. Wilson IV
Hon Robert G. Woodson Jr.
Hon Gene A. Woolard
Hon Dean S. Worcester
Hon Timothy S. Wright
Hon Archer L. Yeatts III
Hon F. Patrick Yeatts
Hon James Stephen Yoffy
""
Hon Wendell G. Peters
Hon Robert C. Wrenn
Hon Bevill M. Dean
Hon Teresa J. Brown
Hon Mark A. (Bo) Taylor
Hon Deborah F. Longest
Hon Gerald A. Gibson
Hon Terry H. Whittle
Hon Rebecca P. Hogan
Hon Kay H. Rackley
Hon Michele B. McQuigg
Hon Rebecca I. Johnson
Hon Barbara G. Decatur
Hon Benjamin O. Scott
Hon Gayle Ashworth
Hon Ann Sword McReynolds
Hon Brenda S. Hamilton
Hon Beverly S. Tiller
Hon Richard W. Edwards
Hon Gary M. Williams
Hon Linda Booth
Hon Roy C. Mayo III
Hon Jennifer R. Sims
""
Hon Samuel H. Cooper Jr.
Hon Sharon N. Jones
Hon Ray S. Campbell Jr.
Hon Susan R. Hopkins
Hon Lois S. Ralston
Hon Nicole A. Briggs
Hon W. R. Carter Jr.
Hon Larry B. Palmer
Hon Patricia S. Moore
Hon Cynthia P. Morrison
Hon Susan C. Gasperini
Hon Carolyn H. Honeycutt
Hon Teresa T. Carroll
Hon Lee G. Turner
Hon Paul C. Garrett
Hon E. E. Callis III
Hon Stuart B. Fallen
Hon Rex A. Davis
Hon Gail H. Barb
Hon Machelle J. Eppes
Hon George E. Schaefer
Hon John B. Davis
Hon Judy Stevens Smythers
Hon Gail P. Clayton
Hon Charles L. Fraley III
Hon Sharron S. Mitchell
Hon Hayden H. Horney
Hon Stacy L. Stafford
Hon Faye W. Mitchell
Hon Diane Bruce
Hon Ann Howard
Hon Beverly R. Anderson
Hon Judy L. Worthington
Hon Carol Ownby
Hon Patricia M. Norman
Hon Traci L. Johnson
Hon Janice J. Corbin
Hon Chaz W. Evans-Haywood
Hon Lynn S. Mendibur
Hon Peggy A. Bostic
Hon Susan M. Herrington
Hon Bishop Knott Jr.
Hon Marilyn Wilson
Hon James E. Blevins
Hon John T. Frey
Hon D. Bruce Patterson
Hon Steven A. McGraw Sr.
Hon Tina E. Sinnen
Hon Paul F. Ferguson
Hon Edward Semonian Jr.
Hon Jane L. Brown
Hon Margaret F. Walker
Hon Gwynne J. Chatham
Hon Thomas E. Roberts
Hon Chance Crawford
Hon Malcolm Booker Jr.
Hon John B. Chappell Jr.
Hon Frank D. Hargrove Jr.
Hon Helen Butts
Hon Rosa S. Forrester
Hon Erica W. Williams
Hon Maetta H. Crewe
Hon Christopher W. Coleman
Hon Linda Batchelor Smith
Hon Betsy B. Woolridge
Hon C. R. Wilson
Hon E. E. Coleman Jr.
Hon Denise F. Barb
Hon Cathy C. Hogan
Hon Gary M. Clemens
Hon Betsy B. Woolridge
Hon Christalyn M. Jett
Hon William E. Maxey Jr.
Hon H. F. Haymore Jr.
Hon Edith K. Holmes
Hon Ashby R. Pritchett
Hon M. Wayne Winebriner
Hon Tommy L. Moore
Hon Debra Shipp
Hon Gordon F. Erby
Hon Yvonne G. Smith
Hon Charles V. Mason
Hon V. Earl Stanley Jr.
Hon Diane H. Mumford
Hon J. Jack Kennedy Jr.
Hon Terry G. Rohr
Hon Richard L. Francis
Hon Deborah E. Hughes
Hon Debra N. Byer
Hon Vickie Stone Helmstutler
Hon Bouson E. Peterson Jr.
Ms Linda M. Parrish
Hon Peggy W. Walton
Hon Marie C. Durrer
Hon Karen A. Butler
Hon Dixie M. Seymour
Hon Robert W. Conner
Ms Jacqueline Preston Brubaker
Ms Joyce S. Mitchell
Ms Bonnie L. Simmons
Ms Julie H. Carlisle
Ms Jacqueline R. Ward
Ms Nicole B. McGuire
Ms Joyce A. Street
Mr Ronald S. Albright
Ms Angela W Tadlock
Ms Beverly J. Lewis
Ms Pamela S. Kidwell
Ms Jeanette C. Hamlett
Ms Francina Violet Chisum
Ms Keith F. Daniel
Ms Terry M. Southworth
Ms Brenda L. Vance
Ms Jacqueline Michelle Balderson
Ms Brenda C. Brown
Ms Janet T. Stinnett
Ms Edna S. Griffin
Ms Lenna J. (Jody) Davis
Ms Brenda S. Hines
Ms Donna Janette Webb
Ms Mary Alice Trimble
Ms Dorothy Gail Fulcher
Ms Sabrina Herzig Powell
Ms Melanie H. Stephens
Ms Sandra Cox Blount
Ms Sandra K. Ramey
Ms Carol Bowman Kennedy
Mr Thomas E. Baldwin Sr.
Ms Christy D. Hostetter
Ms Rosemary R. North
Mr Royal P. Schmidt Jr.
Ms D. Carol Hamer
Ms Deborah A. Ellington
Ms Nancy L. Lake
Mr Carlton L. Hudson
Ms Joyce S. Mitchell
Ms Karen Sparrow Merritt
Ms Phyllis P. Williams
Ms Denise M. Hain
Ms Connie S. Comer
Ms Brenda L. Vance
Ms Theresa A. Childress
Mr Andre Henry Mayfield
Ms Faye L. Rogers
Mr Steven Robert Spurr
Ms JeAnne V. Rosson
Ms Amy S. Pierce
Ms Jane Carter Branson
Ms Nancy J. Long
Ms Page B. Wright
Mr David Michael Hicks
Ms Monica A. Christian
Ms Kimberly W. McKittrick
Ms Terri Powers
Ms Pamela M. Meadows
Mr Kevin W. Bailey
Mr Irving C. Wright
Ms Tammy Tollerson Taylor
Ms Nicole G Dinges
Ms Tamara L. Heishman
Ms Carla F. Smith
Ms Judith S. Waddell
Ms Brenda T. Sumner
Ms Kyra Lynn Bullock
Ms Opal R. Hall
Ms Jacqueline Preston Brubaker
Ms Phyllis L. Stewart
Mr Lawrence George Sprader
Ms Brenda Minnick
Ms Jean C. Sparks
Mrs Paula Jean Perkins
Ms Katherine L. Mason
Ms Opal R. Hall
Ms Elaine M Cieluch
Ms Dorothy Gail Fulcher
Ms Jeanne Bennett Allen
Ms Heidi Zumpf Campbell
Ms Veresia W. Coleman
Ms Billie Jo Wagner
Ms Laura Elizabeth Gardner
Ms Janet T. Gallaher
Ms Terri Denise Rea
Ms Donna C. Hyler
Ms Frances H. Hedrick
Mr James Bruce Thompson
Ms Beneatha B. Simmons
Mr David Carl Wells
Ms Dorothy B. Mathers
Ms Pamela A. Springer
Ms Linda M. Beatty
Ms Vickie C. Talbott
Mr Roland Clifton Leighton
Ms Teresa B. Bowden
Ms Terry Jean Andrews
Ms Ann B. Lloyd
Ms Phyllis R. Plyler
Ms Brenda Ann Rountree
Ms Heather Dawn Cooper
Ms Sue B. Flanagan
Ms C. Sue Canady
Ms Michele Joyce Bryant
Ms Barbara S. Hamm
Ms Jody Ann Shelley
Ms Tiffany R. Sterling
Ms Hilda W. Ferguson
Ms Margienette J. Whitfield
Ms Patsy A. Ewell
Ms Lois C. Welch
Ms Debra A. Hill
Ms Donna Coffey Bosserman
Ms Nancy H. Massie
Ms Joan M. Millward
Ms Karen L. Akers
Ms Lorraine Creef Throckmorton
Ms Jennifer W. Flanagan
Mr Frank T. Mountford
Ms Janet T. Gallaher
Ms Francine W. Williams
Ms Connie Cheryl Roberts
Ms Ann B. Lloyd
Ms Doris J. Johnson
Ms Pamela Scott
Ms Amy K. Burnham
Mr Christopher Eric Barr
Ms Tiffany R. Sterling
Ms S. Lynn Coates
Ms Donna Coffey Bosserman
Ms Tracy Lee O'Blinsky
Ms Lisa W McDonald
Ms Connie M. Viar
Ms Judith C. Childress
Ms Judith D. Reed
Ms Rebecca D. Inge
Ms Ollie Susan Aleshire
Ms Stacey T. Arrington
Ms Nikki Wymer Taylor
Ms Evamarie Bates
Ms Betty B. Miller
Ms Kristie Gail Compton
Ms Teresa D. Renz
Ms Cynthia Owen Keel
Ms Jody Ann Shelley
Ms Rebecca Leigh Cone
Ms Dorothy B. Mathers
Ms V. Jane Dorton
Ms Sue B. Flanagan
Ms Dawn C. Williams
Ms Nora A. Green
Mr Gregory C. Hemmings
Ms Tiffany R. Sterling
Ms Kelly Anne Douglas
Ms Dorothy C. Whitt
Ms Catherine H. Ratliff
Ms Judy R. Bell
Ms Nancy E. Roach
Ms Lizabeth H. Holdaway
Ms Kelly A. Pritchett
Ms Ellen Taylor Chiasson
Ms Lynda G. Dishner
Ms Melissa B. Gil
Ms Edith P. Winters
Ms Mary R. Childress
Ms Jill G. Baker
Ms Carolyn W. Robbins
Ms Dee Balderson Davis
Ms Kathy F. Vance
Ms Vicki E. Tate
Ms Janice Ann Rife
Ms Judy P. Jamerson
Ms Sandra B. Sneade
Ms Deborah R. Childress
Ms Frances M. Fountain
Ms Wanda F. Brownlee
Ms Gail O. Proffitt
Ms Judy W. Hupman
Ms Ginger L. Webb
Ms Nancy E. Roach
Ms G. M. Blankenship
Ms Barbara Jean Watkins
Ms Sara Belle Byrd Worsham
Ms Barbara B Miller
Ms Bonnie D. Simmons
Ms Dianne Henley White
Mr Steven Wayne Hammock
Ms Nancy Lynn Tierney
Ms Kathryn T. Clary
Ms Belinda J. Jones
Ms Susan S. Hutchison
Ms Donna O. Ennis
Ms Robin Elliott
Ms Cindy S. Cornwell
Ms Deborah A. Hatcher
Ms Yvette M. Pennington
Ms Donna D. Slade
Ms Ellen S. Collier
Ms Patricia Marie Davis
Ms Debra Cox Kinsley
Ms Carolyn Z. Helgeson
Ms Sammie R. Horton
Ms Cheryl Lee Phillips
Ms Barbara Suini Moran
Ms Brenda J. Nance
Cynthia L. McCoy
Patricia Harrington
""
Mr. Waverly Winfield Jones Jr.
Mr. Thomas Richard Cahill
Ms. Loretta Hope Reese
Ms. Loretta Hope Reese
Mr. Edwin Rogers Consolvo
Mr. Raymond H. Swartz
Mr. David Billingsley Tillar
Mr. Valla Vonga Olliver II
Ms. Patricia E. Massenburg
Ms. M. Virginia Munoz
Mr. Jonathan Elder Green
Mr. Paul Akers Gregory Jr.
Mr. Shawn Quentin Barnes
Ms. Deborah Meade-Jackson
Mr. William J. Conner Sr.
Mr. Phillip R. Hemming
Ms. Sheena Renee Dixon
Mr. Robert D. Hellyer
Mr. George Franklin Ball Jr.
Mr. Claude J. Beheler
Mr. Lawrence D. Black
Ms. Ann M.S. Hylton
Ms. Joyce Williamson Crews
Ms. Edith Elizabeth Edwards-Talbot
Mr. John Samuel Payne
Mr. Ray B. Fitzgerald
Ms. Monica Lynne Martin
Ms. Jill M. Long
Ms. Elizabeth Lynn Snead
VACANT
Ms. Ruth E. Hale
Mr. Vincent A. Tassa
""
Hon Leslie M. Alden
Hon William N. Alexander II
Hon Michael C. Allen
Hon James F. Almand
Hon Joanne F. Alper
Hon Rossie D. Alston Jr.
Hon Rosemarie P. Annunziata
Hon Jonathan M. Apgar
Hon R. Morgan Armstrong
Hon Marjorie T. Arrington
Hon J. Gregory Ashwell
Hon Michelle J. Atkins
Hon Isabel Hall AtLee
Hon Richard Y. AtLee Jr.
Hon Penney S. Azcarate
Hon D. Scott   Bailey
Hon Daniel T. Balfour
Hon Rufus A. Banks Jr.
Hon William G. Barkley
Hon Henry A. Barringer
Hon Pamela S. Baskervill
Hon J. Martin Bass
Hon Alfred W. Bates III
Hon Randolph A. Beales
Hon David H. Beck
Hon William Alan Becker
Hon Randy I. Bellows
Hon Frank L. Benser
Hon Gerrit W. Benson
Hon Ronald Everett Bensten
Hon Edward DeJ. Berry
Hon John G. Berry
Hon Harold A. Black
Hon Stephen D. Bloom
Hon Randall M. Blow
Hon J. D. Bolt
Hon Joseph P. Bounds
Hon Daniel R. Bouton
Hon Robert S. Brewbaker Jr.
Hon Lynn S. Brice
Hon William D. Broadhurst
Hon Jan L. Brodie
Hon Pamela L. Brooks
Hon John W. Brown
Hon Deborah V. Bryan
Hon J. Stephen Buis
Hon Rudolph   Bumgardner III
Hon Harold W. Burgess Jr.
Hon Francis W. Burkart III
Hon R. Edwin Burnette Jr.
Hon Theodore J. Burr Jr.
Hon Karen J. Burrell
Hon Elizabeth Kellas Burton
Hon Michael J. Bush
Hon J. Frank Buttery Jr.
Hon James A. Cales Jr.
Hon Louis K. Campbell
Hon Richard B. Campbell
Hon Samuel E. Campbell
Hon Julia Taylor Cannon
Hon M. Randolph Carlson II
Hon Edward K. Carpenter
Hon Thomas W. Carpenter
Hon D. Gregory   Carr
Hon Gayl Branum Carr
Hon Harry L. Carrico
Hon Lucretia A. Carrico
Hon Michael Joseph Cassidy
Hon Bradley B. Cavedo
Hon Paul W. Cella
Hon Teresa M. Chafin
Hon James H. Chamblin
Hon David Eugene Cheek Sr.
Hon H. Lee Chitwood
Hon Martin F. Clark Jr.
Hon Joseph M. Clarke II
Hon Richard A. Claybrook Jr.
Hon Glenn L. Clayton II
Hon J. Christopher Clemens
Hon Jean Harrison Clements
Hon Sam W. Coleman III
Hon H. Vincent Conway Jr.
Hon John T. Cook
Hon W. Parker Councill
Hon Joel P. Crowe
Hon Joel C. Cunningham
Hon James F. D'Alton Jr.
Hon Philip V. Daffron
Hon Gerald F. Daltan
Hon Uley Norris Damiani
Hon Kimberly J. Daniel
Hon Laura L. Dascher
Hon S. Clark Daugherty
Hon Bonnie C. Davis
Hon Stewart P. Davis
Hon Nolan B. Dawkins
Hon Susan N. Deatherage
Hon Margaret W. Deglau
Hon Rodham T. Delk Jr.
Hon Sarah L. Deneke
Hon Calvin R. Depew Jr.
Hon George M. DePolo
Hon Michael F. Devine
Hon Ray W. Dezern Jr.
Hon Robert P. Doherty Jr.
Hon Charles N. Dorsey
Hon Chadwick S. Dotson
Hon Robert H. Downer Jr.
Hon John R. Doyle III
Hon Jay Edward Dugger
Hon Randal J. Duncan
Hon Marvin H. Dunkum
Hon Carl Edward Eason Jr.
Hon Larry G. Elder
Hon Joseph J. Ellis
Hon George C. Fairbanks IV
Hon Kenneth W. Farrar
Hon Lon Edward Farris
Hon Walter S. Felton Jr.
Hon John B. Ferguson
Hon Anita D. Filson
Hon Phillip U. Fines
Hon Timothy S. Fisher
Hon V. Thomas Forehand Jr.
Hon Robert P. Frank
Hon Humes J. Franklin Jr.
Hon Isaac St. C. Freeman
Hon Constance H. Frogale
Hon Steven C. Frucci
Hon Junius P. Fulton III
Hon Barbara J. Gaden
Hon Thomas E. Gallahue
Hon J. Michael Gamble
Hon Michael T. Garrett
Hon Brett L. Geisler
Hon Edwin A. Gendron Jr.
Hon Colin R. Gibb
Hon Herbert Cogbill Gill Jr.
Hon Paul F. Gluchowski
Hon S. Bernard Goodwyn
Hon Croxton   Gordon
Hon Marilynn C. Goss
Hon G. Carter Greer
Hon M. Woodrow Griffin Jr.
Hon Teena D. Grodner
Hon Donald M. Haddock Jr.
Hon Donald M. Haddock
Hon Phillip L. Hairston
Hon James W. Haley Jr.
Hon Mary Jane   Hall
Hon William D. Hamblen
Hon Jeffrey   Hamilton
Hon Catherine C. Hammond
Hon Teresa N. Hammons
Hon Edward W. Hanson Jr.
Hon J. Overton Harris
Hon Lee A. Harris Jr.
Hon Robert Louis Harrison Jr.
Hon Timothy J. Hauler
Hon James C. Hawks
Hon William D. Heatwole
Hon Tonya   Henderson-Stith
Hon Jerry   Hendrick Jr.
Hon Karen A. Henenberg
Hon Gary A. Hicks
Hon Cheryl V. Higgins
Hon Lauri D. Hogge
Hon Edward L. Hogshire
Hon Roxie O. Holder
Hon Thomas B. Hoover
Hon Thomas D. Horne
Hon W. Dale Houff
Hon Melvin R. Hughes Jr.
Hon Robert J. Humphreys
Hon Dennis Lee Hupp
Hon Jack S. Hurley Jr.
Hon Pamela E. Hutchens
Hon Christopher W. Hutton
Hon Philip J. Infantino III
Hon Michael S. Irvine
Hon Gwendolyn J. Jackson
Hon Avelina S. Jacob
Hon Birdie Hairston Jamison
Hon C. N. Jenkins Jr.
Hon Dwight D. Johnson
Hon Julian W. Johnson
Hon Patrick R. Johnson
Hon Sage B. Johnson
Hon Craig D. Johnston
Hon Bonnie L. Jones
Hon George A. Jones Jr.
Hon Jerrauld C. Jones
Hon Brett A. Kassabian
Hon Thomas J. Kelley Jr.
Hon Patricia   Kelly
Hon D. Arthur Kelsey
Hon Lisa Bondareff Kemler
Hon Richard C. Kerns
Hon John C. Kilgore
Hon Colleen K. Killilea
Hon M. Frederick King
Hon Cynthia D. Kinser
Hon Larry B. Kirksey
Hon Judith Anne Kline
Hon Lawrence L. Koontz Jr.
Hon Bruce H. Kushner
Hon Elizabeth B. Lacy
Hon James V. Lane
Hon Helen   Leiner
Hon Donald W. Lemons
Hon Louis R. Lerner
Hon Michael E. Levy
Hon R. Larry Lewis
Hon William R. Light
Hon Leslie L. Lilley
Hon Vincent A. Lilley
Hon Charles F. Lincoln
Hon William H. Logan Jr.
Hon Barry G. Logsdon
Hon Marcus H. Long Jr.
Hon R. Bruce Long
Hon R. Glennwood Lookabill
Hon C. Randall Lowe
Hon Frederick B. Lowe
Hon Victor V. Ludwig
Hon Jonathan S. Lynn
Hon Stephen C. Mahan
Hon Mary B. Malveaux
Hon Thomas P. Mann
Hon John   Marshall
Hon Everett A. Martin Jr.
Hon Joseph P. Massey
Hon Alfred O. Masters Jr.
Hon James S. Mathews
Hon Charles James Maxfield
Hon Lisa A. Mayne
Hon Burke F. McCahill
Hon Elizabeth A. McClanahan
Hon Richard J. McCue
Hon Donald P. McDonough
Hon Tammy S. McElyea
Hon Michael E. McGinty
Hon R. Michael McKenney
Hon David A. Melesco
Hon Kenneth R. Melvin
Hon Joseph A. Migliozzi
Hon Joseph W. Milam Jr.
Hon LeRoy F. Millette Jr.
Hon Gary A. Mills
Hon William C. Mims
Hon William J. Minor Jr.
Hon John Gregory Mooney
Hon Becky J. Moore
Hon James A. Moore
Hon Michael Lee Moore
Hon William S. Moore Jr.
Hon Stacey W. Moreau
Hon Johnny E. Morrison
Hon Roger L. Morton
Hon Mitchell I. Mutnick
Hon Ronald Lewis Napier
Hon S. Anderson Nelson
Hon William T. Newman Jr.
Hon R. Terrence Ney
Hon Lorraine   Nordlund
Hon Pamela   O'Berry
Hon Mary Grace O'Brien
Hon William R. O'Brien
Hon Hugh David O'Donnell
Hon Ian M. O'Flaherty
Hon Eileen Anita Olds
Hon Leslie M. Osborn
Hon Douglas B. Ottinger
Hon H. Thomas Padrick Jr.
Hon Jeffrey W. Parker
Hon Albert W. Patrick III
Hon Richard C. Patterson
Hon Deborah M. Paxson
Hon Mosby Garland Perrow III
Hon David F. Peterson
Hon William G. Petty
Hon Charles E. Poston
Hon Richard Bowen Potter
Hon Cleo E. Powell
Hon Florence A. Powell
Hon Samuel T. Powell III
Hon David F. Pugh
Hon Robert A. Pustilnik
Hon Michael M. Rand
Hon Deborah L. Rawls
Hon Sarah A. Rice
Hon Charles L. Ricketts III
Hon Edward A. Robbins Jr.
Hon Angela Edwards Roberts
Hon Frederick G. Rockwell III
Hon Deborah S. Roe
Hon Jane Marum Roush
Hon Gregory L. Rupe
Hon Charles S. Russell
Hon Timothy K. Sanner
Hon Carson E. Saunders Jr.
Hon Gordon F. Saunders
Hon William R Savage III
Hon Janine M. Saxe
Hon David Stanford Schell
Hon Joseph M. Serkes
Hon Charles S. Sharp
Hon William W. Sharp
Hon W. Allan Sharrett
Hon Jeffrey W. Shaw
Hon Louis Allen Sherman
Hon A. Bonwill Shockley
Hon Josiah T. Showalter Jr.
Hon Charles F. Sievers
Hon Mark C. Simmons
Hon Robert L. Simpson Jr.
Hon Dennis J. Smith
Hon Randall D. Smith
Hon Robert J. Smith
Hon Steven S. Smith
Hon Beverly W. Snukals
Hon Denis F. Soden
Hon Frank W. Somerville
Hon Thomas P. Sotelo
Hon Valentine W. Southall Jr.
Hon Margaret P. Spencer
Hon Peter W. Steketee
Hon John R. Stevens
Hon L. Neil Steverson
Hon M. Lee Stilwell Jr.
Hon Walter W. Stout III
Hon Charles J. Strauss
Hon Bryant L. Sugg
Hon James R. Swanson
Hon Dean W. Sword Jr.
